Epoch 604, Mean Reward: 350.95
Epoch 605: Reached 5000 samples, ending early with 5034 samples.
Epoch 605, Mean Reward: 344.58
Epoch 606: Reached 5000 samples, ending early with 5047 samples.
Epoch 606, Mean Reward: 333.50
Epoch 607: Reached 5000 samples, ending early with 5043 samples.
Epoch 607, Mean Reward: 339.31
Epoch 608: Reached 5000 samples, ending early with 5036 samples.
Epoch 608, Mean Reward: 338.21
Epoch 609: Reached 5000 samples, ending early with 5031 samples.
Epoch 609, Mean Reward: 349.16
Epoch 610: Reached 5000 samples, ending early with 5111 samples.
Eval at 3000149 samples: 320.26
Epoch 610, Mean Reward: 344.96
Epoch 611: Reached 5000 samples, ending early with 5018 samples.
Epoch 611, Mean Reward: 335.55
Epoch 612: Reached 5000 samples, ending early with 5010 samples.
Epoch 612, Mean Reward: 338.09
Epoch 613: Reached 5000 samples, ending early with 5039 samples.
Epoch 613, Mean Reward: 336.12
Epoch 614: Reached 5000 samples, ending early with 5074 samples.
Epoch 614, Mean Reward: 321.26
Epoch 615: Reached 5000 samples, ending early with 5054 samples.
Epoch 615, Mean Reward: 344.82
Epoch 616: Reached 5000 samples, ending early with 5062 samples.
Epoch 616, Mean Reward: 339.40
Epoch 617: Reached 5000 samples, ending early with 5033 samples.
Epoch 617, Mean Reward: 357.82
Epoch 618: Reached 5000 samples, ending early with 5051 samples.
Epoch 618, Mean Reward: 335.26
Epoch 619: Reached 5000 samples, ending early with 5027 samples.
Epoch 619, Mean Reward: 327.01
Epoch 620: Reached 5000 samples, ending early with 5004 samples.
Epoch 620, Mean Reward: 339.55
Epoch 621: Reached 5000 samples, ending early with 5085 samples.
Epoch 621, Mean Reward: 357.88
Epoch 622: Reached 5000 samples, ending early with 5042 samples.
Epoch 622, Mean Reward: 332.23
Epoch 623: Reached 5000 samples, ending early with 5073 samples.
Epoch 623, Mean Reward: 339.87
Epoch 624: Reached 5000 samples, ending early with 5019 samples.
Epoch 624, Mean Reward: 323.77
Epoch 625: Reached 5000 samples, ending early with 5016 samples.
Epoch 625, Mean Reward: 342.94
Epoch 626: Reached 5000 samples, ending early with 5038 samples.
Epoch 626, Mean Reward: 339.35
Epoch 627: Reached 5000 samples, ending early with 5048 samples.
Epoch 627, Mean Reward: 323.71
Epoch 628: Reached 5000 samples, ending early with 5037 samples.
Epoch 628, Mean Reward: 336.76
Epoch 629: Reached 5000 samples, ending early with 5034 samples.
Epoch 629, Mean Reward: 328.34
Epoch 630: Reached 5000 samples, ending early with 5011 samples.
Eval at 3100924 samples: 344.34
Epoch 630, Mean Reward: 330.21
Epoch 631: Reached 5000 samples, ending early with 5038 samples.
Epoch 631, Mean Reward: 349.63
Epoch 632: Reached 5000 samples, ending early with 5003 samples.
Epoch 632, Mean Reward: 328.82
Epoch 633: Reached 5000 samples, ending early with 5083 samples.
Epoch 633, Mean Reward: 329.32
Epoch 634: Reached 5000 samples, ending early with 5053 samples.
Epoch 634, Mean Reward: 333.81
Epoch 635: Reached 5000 samples, ending early with 5046 samples.
Epoch 635, Mean Reward: 350.56
Epoch 636: Reached 5000 samples, ending early with 5010 samples.
Epoch 636, Mean Reward: 330.01
Epoch 637: Reached 5000 samples, ending early with 5025 samples.
Epoch 637, Mean Reward: 354.78
Epoch 638: Reached 5000 samples, ending early with 5014 samples.
Epoch 638, Mean Reward: 343.69
Epoch 639: Reached 5000 samples, ending early with 5015 samples.
Epoch 639, Mean Reward: 343.85
Epoch 640: Reached 5000 samples, ending early with 5020 samples.
Epoch 640, Mean Reward: 342.38
Epoch 641: Reached 5000 samples, ending early with 5039 samples.
Epoch 641, Mean Reward: 328.47
Epoch 642: Reached 5000 samples, ending early with 5041 samples.
Epoch 642, Mean Reward: 314.35
Epoch 643: Reached 5000 samples, ending early with 5074 samples.
Epoch 643, Mean Reward: 339.14
Epoch 644: Reached 5000 samples, ending early with 5052 samples.
Epoch 644, Mean Reward: 324.39
Epoch 645: Reached 5000 samples, ending early with 5021 samples.
Epoch 645, Mean Reward: 321.78
Epoch 646: Reached 5000 samples, ending early with 5019 samples.
Epoch 646, Mean Reward: 335.52
Epoch 647: Reached 5000 samples, ending early with 5021 samples.
Epoch 647, Mean Reward: 321.79
Epoch 648: Reached 5000 samples, ending early with 5084 samples.
Epoch 648, Mean Reward: 350.53
Epoch 649: Reached 5000 samples, ending early with 5081 samples.
Epoch 649, Mean Reward: 330.95
Epoch 650: Reached 5000 samples, ending early with 5015 samples.
Eval at 3201678 samples: 377.72
Epoch 650, Mean Reward: 337.33
Epoch 651: Reached 5000 samples, ending early with 5050 samples.
Epoch 651, Mean Reward: 335.11
Epoch 652: Reached 5000 samples, ending early with 5127 samples.
Epoch 652, Mean Reward: 343.50
Epoch 653: Reached 5000 samples, ending early with 5109 samples.
Epoch 653, Mean Reward: 348.15
Epoch 654: Reached 5000 samples, ending early with 5044 samples.
Epoch 654, Mean Reward: 328.10
Epoch 655: Reached 5000 samples, ending early with 5007 samples.
Epoch 655, Mean Reward: 346.97
Epoch 656: Reached 5000 samples, ending early with 5075 samples.
Epoch 656, Mean Reward: 354.97
Epoch 657: Reached 5000 samples, ending early with 5033 samples.
Epoch 657, Mean Reward: 341.87
Epoch 658: Reached 5000 samples, ending early with 5034 samples.
Epoch 658, Mean Reward: 359.22
Epoch 659: Reached 5000 samples, ending early with 5022 samples.
Epoch 659, Mean Reward: 345.57
Epoch 660: Reached 5000 samples, ending early with 5003 samples.
Epoch 660, Mean Reward: 339.92
Epoch 661: Reached 5000 samples, ending early with 5050 samples.
Epoch 661, Mean Reward: 326.66
Epoch 662: Reached 5000 samples, ending early with 5021 samples.
Epoch 662, Mean Reward: 312.00
Epoch 663: Reached 5000 samples, ending early with 5056 samples.
Epoch 663, Mean Reward: 355.97
Epoch 664: Reached 5000 samples, ending early with 5022 samples.
Epoch 664, Mean Reward: 325.27
Epoch 665: Reached 5000 samples, ending early with 5052 samples.
Epoch 665, Mean Reward: 356.39
Epoch 666: Reached 5000 samples, ending early with 5002 samples.
Epoch 666, Mean Reward: 321.36
Epoch 667: Reached 5000 samples, ending early with 5019 samples.
Epoch 667, Mean Reward: 329.34
Epoch 668: Reached 5000 samples, ending early with 5010 samples.
Epoch 668, Mean Reward: 321.86
Epoch 669: Reached 5000 samples, ending early with 5073 samples.
Epoch 669, Mean Reward: 339.64
Epoch 670: Reached 5000 samples, ending early with 5052 samples.
Eval at 3302539 samples: 338.00
Epoch 670, Mean Reward: 348.30
Epoch 671: Reached 5000 samples, ending early with 5035 samples.
Epoch 671, Mean Reward: 342.30
Epoch 672: Reached 5000 samples, ending early with 5076 samples.
Epoch 672, Mean Reward: 355.60
Epoch 673: Reached 5000 samples, ending early with 5044 samples.
Epoch 673, Mean Reward: 316.75
Epoch 674: Reached 5000 samples, ending early with 5071 samples.
Epoch 674, Mean Reward: 333.90
Epoch 675: Reached 5000 samples, ending early with 5001 samples.
Epoch 675, Mean Reward: 371.12
Epoch 676: Reached 5000 samples, ending early with 5061 samples.
Epoch 676, Mean Reward: 323.10
Epoch 677: Reached 5000 samples, ending early with 5052 samples.
Epoch 677, Mean Reward: 330.73
Epoch 678: Reached 5000 samples, ending early with 5024 samples.
Epoch 678, Mean Reward: 337.91
Epoch 679: Reached 5000 samples, ending early with 5016 samples.
Epoch 679, Mean Reward: 344.41
Epoch 680: Reached 5000 samples, ending early with 5060 samples.
Epoch 680, Mean Reward: 335.22
Epoch 681: Reached 5000 samples, ending early with 5032 samples.
Epoch 681, Mean Reward: 340.07
Epoch 682: Reached 5000 samples, ending early with 5007 samples.
Epoch 682, Mean Reward: 318.15
Epoch 683: Reached 5000 samples, ending early with 5031 samples.
Epoch 683, Mean Reward: 343.53
Epoch 684: Reached 5000 samples, ending early with 5003 samples.
Epoch 684, Mean Reward: 329.28
Epoch 685: Reached 5000 samples, ending early with 5075 samples.
Epoch 685, Mean Reward: 368.17
Epoch 686: Reached 5000 samples, ending early with 5058 samples.
Epoch 686, Mean Reward: 338.81
Epoch 687: Reached 5000 samples, ending early with 5001 samples.
Epoch 687, Mean Reward: 353.14
Epoch 688: Reached 5000 samples, ending early with 5030 samples.
Epoch 688, Mean Reward: 318.89
Epoch 689: Reached 5000 samples, ending early with 5030 samples.
Epoch 689, Mean Reward: 340.85
Epoch 690: Reached 5000 samples, ending early with 5110 samples.
Eval at 3403356 samples: 336.47
Epoch 690, Mean Reward: 345.69
Epoch 691: Reached 5000 samples, ending early with 5057 samples.
Epoch 691, Mean Reward: 360.50
Epoch 692: Reached 5000 samples, ending early with 5063 samples.
Epoch 692, Mean Reward: 336.24
Epoch 693: Reached 5000 samples, ending early with 5020 samples.
Epoch 693, Mean Reward: 321.20
Epoch 694: Reached 5000 samples, ending early with 5058 samples.
Epoch 694, Mean Reward: 333.59
Epoch 695: Reached 5000 samples, ending early with 5007 samples.
Epoch 695, Mean Reward: 333.75
Epoch 696: Reached 5000 samples, ending early with 5005 samples.
Epoch 696, Mean Reward: 342.48
Epoch 697: Reached 5000 samples, ending early with 5074 samples.
Epoch 697, Mean Reward: 336.02
Epoch 698: Reached 5000 samples, ending early with 5055 samples.
Epoch 698, Mean Reward: 332.66
Epoch 699: Reached 5000 samples, ending early with 5066 samples.
Epoch 699, Mean Reward: 338.16
Epoch 700: Reached 5000 samples, ending early with 5092 samples.
Epoch 700, Mean Reward: 350.35
Epoch 701: Reached 5000 samples, ending early with 5038 samples.
Epoch 701, Mean Reward: 354.35
Epoch 702: Reached 5000 samples, ending early with 5058 samples.
Epoch 702, Mean Reward: 356.48
Epoch 703: Reached 5000 samples, ending early with 5049 samples.
Epoch 703, Mean Reward: 346.95
Epoch 704: Reached 5000 samples, ending early with 5032 samples.
Epoch 704, Mean Reward: 343.91
Epoch 705: Reached 5000 samples, ending early with 5064 samples.
Epoch 705, Mean Reward: 329.00
Epoch 706: Reached 5000 samples, ending early with 5073 samples.
Epoch 706, Mean Reward: 357.11
Epoch 707: Reached 5000 samples, ending early with 5071 samples.
Epoch 707, Mean Reward: 360.24
Epoch 708: Reached 5000 samples, ending early with 5108 samples.
Epoch 708, Mean Reward: 335.33
Epoch 709: Reached 5000 samples, ending early with 5055 samples.
Epoch 709, Mean Reward: 356.11
Epoch 710: Reached 5000 samples, ending early with 5018 samples.
Eval at 3504419 samples: 289.38
Epoch 710, Mean Reward: 372.51
Epoch 711: Reached 5000 samples, ending early with 5001 samples.
Epoch 711, Mean Reward: 356.59
Epoch 712: Reached 5000 samples, ending early with 5107 samples.
Epoch 712, Mean Reward: 360.52
Epoch 713: Reached 5000 samples, ending early with 5021 samples.
Epoch 713, Mean Reward: 343.11
Epoch 714: Reached 5000 samples, ending early with 5065 samples.
Epoch 714, Mean Reward: 333.46
Epoch 715: Reached 5000 samples, ending early with 5036 samples.
Epoch 715, Mean Reward: 324.04
Epoch 716: Reached 5000 samples, ending early with 5014 samples.
Epoch 716, Mean Reward: 339.76
Epoch 717: Reached 5000 samples, ending early with 5041 samples.
Epoch 717, Mean Reward: 339.80
Epoch 718: Reached 5000 samples, ending early with 5036 samples.
Epoch 718, Mean Reward: 345.47
Epoch 719: Reached 5000 samples, ending early with 5067 samples.
Epoch 719, Mean Reward: 355.43
Epoch 720: Reached 5000 samples, ending early with 5110 samples.
Epoch 720, Mean Reward: 343.76
Epoch 721: Reached 5000 samples, ending early with 5081 samples.
Epoch 721, Mean Reward: 364.55
Epoch 722: Reached 5000 samples, ending early with 5017 samples.
Epoch 722, Mean Reward: 361.11
Epoch 723: Reached 5000 samples, ending early with 5005 samples.
Epoch 723, Mean Reward: 349.60
Epoch 724: Reached 5000 samples, ending early with 5022 samples.
Epoch 724, Mean Reward: 343.95
Epoch 725: Reached 5000 samples, ending early with 5006 samples.
Epoch 725, Mean Reward: 350.03
Epoch 726: Reached 5000 samples, ending early with 5024 samples.
Epoch 726, Mean Reward: 349.68
Epoch 727: Reached 5000 samples, ending early with 5018 samples.
Epoch 727, Mean Reward: 341.22
Epoch 728: Reached 5000 samples, ending early with 5009 samples.
Epoch 728, Mean Reward: 346.75
Epoch 729: Reached 5000 samples, ending early with 5022 samples.
Eval at 3600121 samples: 352.57
Epoch 729, Mean Reward: 368.83
Epoch 730: Reached 5000 samples, ending early with 5065 samples.
Epoch 730, Mean Reward: 358.96
Epoch 731: Reached 5000 samples, ending early with 5022 samples.
Epoch 731, Mean Reward: 362.69
Epoch 732: Reached 5000 samples, ending early with 5058 samples.
Epoch 732, Mean Reward: 345.62
Epoch 733: Reached 5000 samples, ending early with 5073 samples.
Epoch 733, Mean Reward: 346.22
Epoch 734: Reached 5000 samples, ending early with 5036 samples.
Epoch 734, Mean Reward: 341.40
Epoch 735: Reached 5000 samples, ending early with 5055 samples.
Epoch 735, Mean Reward: 342.97
Epoch 736: Reached 5000 samples, ending early with 5028 samples.
Epoch 736, Mean Reward: 338.75
Epoch 737: Reached 5000 samples, ending early with 5047 samples.
Epoch 737, Mean Reward: 339.97
Epoch 738: Reached 5000 samples, ending early with 5046 samples.
Epoch 738, Mean Reward: 344.53
Epoch 739: Reached 5000 samples, ending early with 5023 samples.
Epoch 739, Mean Reward: 331.43
Epoch 740: Reached 5000 samples, ending early with 5056 samples.
Epoch 740, Mean Reward: 329.73
Epoch 741: Reached 5000 samples, ending early with 5059 samples.
Epoch 741, Mean Reward: 332.27
Epoch 742: Reached 5000 samples, ending early with 5063 samples.
Epoch 742, Mean Reward: 366.78
Epoch 743: Reached 5000 samples, ending early with 5065 samples.
Epoch 743, Mean Reward: 365.82
Epoch 744: Reached 5000 samples, ending early with 5078 samples.
Epoch 744, Mean Reward: 366.28
Epoch 745: Reached 5000 samples, ending early with 5022 samples.
Epoch 745, Mean Reward: 362.99
Epoch 746: Reached 5000 samples, ending early with 5014 samples.
Epoch 746, Mean Reward: 334.28
Epoch 747: Reached 5000 samples, ending early with 5043 samples.
Epoch 747, Mean Reward: 360.77
Epoch 748: Reached 5000 samples, ending early with 5075 samples.
Epoch 748, Mean Reward: 335.97
Epoch 749: Reached 5000 samples, ending early with 5049 samples.
Eval at 3701098 samples: 394.33
Epoch 749, Mean Reward: 348.76
Epoch 750: Reached 5000 samples, ending early with 5018 samples.
Epoch 750, Mean Reward: 348.25
Epoch 751: Reached 5000 samples, ending early with 5002 samples.
Epoch 751, Mean Reward: 345.08
Epoch 752: Reached 5000 samples, ending early with 5046 samples.
Epoch 752, Mean Reward: 351.95
Epoch 753: Reached 5000 samples, ending early with 5100 samples.
Epoch 753, Mean Reward: 367.16
Epoch 754: Reached 5000 samples, ending early with 5023 samples.
Epoch 754, Mean Reward: 356.62
Epoch 755: Reached 5000 samples, ending early with 5032 samples.
Epoch 755, Mean Reward: 335.80
Epoch 756: Reached 5000 samples, ending early with 5081 samples.
Epoch 756, Mean Reward: 327.03
Epoch 757: Reached 5000 samples, ending early with 5047 samples.
Epoch 757, Mean Reward: 338.02
Epoch 758: Reached 5000 samples, ending early with 5100 samples.
Epoch 758, Mean Reward: 330.08
Epoch 759: Reached 5000 samples, ending early with 5050 samples.
Epoch 759, Mean Reward: 333.50
Epoch 760: Reached 5000 samples, ending early with 5031 samples.
Epoch 760, Mean Reward: 322.93
Epoch 761: Reached 5000 samples, ending early with 5038 samples.
Epoch 761, Mean Reward: 359.67
Epoch 762: Reached 5000 samples, ending early with 5058 samples.
Epoch 762, Mean Reward: 354.18
Epoch 763: Reached 5000 samples, ending early with 5013 samples.
Epoch 763, Mean Reward: 349.29
Epoch 764: Reached 5000 samples, ending early with 5015 samples.
Epoch 764, Mean Reward: 345.26
Epoch 765: Reached 5000 samples, ending early with 5035 samples.
Epoch 765, Mean Reward: 349.71
Epoch 766: Reached 5000 samples, ending early with 5076 samples.
Epoch 766, Mean Reward: 352.91
Epoch 767: Reached 5000 samples, ending early with 5020 samples.
Epoch 767, Mean Reward: 349.35
Epoch 768: Reached 5000 samples, ending early with 5031 samples.
Epoch 768, Mean Reward: 326.35
Epoch 769: Reached 5000 samples, ending early with 5047 samples.
Eval at 3801961 samples: 342.75
Epoch 769, Mean Reward: 333.69
Epoch 770: Reached 5000 samples, ending early with 5045 samples.
Epoch 770, Mean Reward: 338.02
Epoch 771: Reached 5000 samples, ending early with 5045 samples.
Epoch 771, Mean Reward: 326.94
Epoch 772: Reached 5000 samples, ending early with 5064 samples.
Epoch 772, Mean Reward: 346.49
Epoch 773: Reached 5000 samples, ending early with 5045 samples.
Epoch 773, Mean Reward: 354.17
Epoch 774: Reached 5000 samples, ending early with 5068 samples.
Epoch 774, Mean Reward: 353.40
Epoch 775: Reached 5000 samples, ending early with 5007 samples.
Epoch 775, Mean Reward: 336.66
Epoch 776: Reached 5000 samples, ending early with 5035 samples.
Epoch 776, Mean Reward: 355.73
Epoch 777: Reached 5000 samples, ending early with 5045 samples.
Epoch 777, Mean Reward: 336.81
Epoch 778: Reached 5000 samples, ending early with 5026 samples.
Epoch 778, Mean Reward: 363.62
Epoch 779: Reached 5000 samples, ending early with 5020 samples.
Epoch 779, Mean Reward: 336.06
Epoch 780: Reached 5000 samples, ending early with 5033 samples.
Epoch 780, Mean Reward: 349.52
Epoch 781: Reached 5000 samples, ending early with 5003 samples.
Epoch 781, Mean Reward: 337.09
Epoch 782: Reached 5000 samples, ending early with 5023 samples.
Epoch 782, Mean Reward: 368.81
Epoch 783: Reached 5000 samples, ending early with 5057 samples.
Epoch 783, Mean Reward: 336.87
Epoch 784: Reached 5000 samples, ending early with 5050 samples.
Epoch 784, Mean Reward: 336.63
Epoch 785: Reached 5000 samples, ending early with 5026 samples.
Epoch 785, Mean Reward: 333.11
Epoch 786: Reached 5000 samples, ending early with 5026 samples.
Epoch 786, Mean Reward: 351.79
Epoch 787: Reached 5000 samples, ending early with 5021 samples.
Epoch 787, Mean Reward: 335.29
Epoch 788: Reached 5000 samples, ending early with 5045 samples.
Epoch 788, Mean Reward: 352.40
Epoch 789: Reached 5000 samples, ending early with 5014 samples.
Eval at 3902659 samples: 355.44
Epoch 789, Mean Reward: 341.55
Epoch 790: Reached 5000 samples, ending early with 5014 samples.
Epoch 790, Mean Reward: 330.75
Epoch 791: Reached 5000 samples, ending early with 5054 samples.
Epoch 791, Mean Reward: 349.42
Epoch 792: Reached 5000 samples, ending early with 5040 samples.
Epoch 792, Mean Reward: 356.09
Epoch 793: Reached 5000 samples, ending early with 5077 samples.
Epoch 793, Mean Reward: 350.27
Epoch 794: Reached 5000 samples, ending early with 5063 samples.
Epoch 794, Mean Reward: 338.10
Epoch 795: Reached 5000 samples, ending early with 5072 samples.
Epoch 795, Mean Reward: 355.56
Epoch 796: Reached 5000 samples, ending early with 5016 samples.
Epoch 796, Mean Reward: 355.75
Epoch 797: Reached 5000 samples, ending early with 5092 samples.
Epoch 797, Mean Reward: 349.55
Epoch 798: Reached 5000 samples, ending early with 5000 samples.
Epoch 798, Mean Reward: 361.50
Epoch 799: Reached 5000 samples, ending early with 5019 samples.
Epoch 799, Mean Reward: 360.37
Epoch 800: Reached 5000 samples, ending early with 5063 samples.
Epoch 800, Mean Reward: 347.22
Epoch 801: Reached 5000 samples, ending early with 5024 samples.
Epoch 801, Mean Reward: 332.91
Epoch 802: Reached 5000 samples, ending early with 5028 samples.
Epoch 802, Mean Reward: 330.36
Epoch 803: Reached 5000 samples, ending early with 5013 samples.
Epoch 803, Mean Reward: 363.86
Epoch 804: Reached 5000 samples, ending early with 5017 samples.
Epoch 804, Mean Reward: 351.24
Epoch 805: Reached 5000 samples, ending early with 5056 samples.
Epoch 805, Mean Reward: 347.14
Epoch 806: Reached 5000 samples, ending early with 5054 samples.
Epoch 806, Mean Reward: 343.66
Epoch 807: Reached 5000 samples, ending early with 5030 samples.
Epoch 807, Mean Reward: 354.47
Epoch 808: Reached 5000 samples, ending early with 5051 samples.
Epoch 808, Mean Reward: 358.35
Epoch 809: Reached 5000 samples, ending early with 5029 samples.
Eval at 4003471 samples: 383.21
Epoch 809, Mean Reward: 370.84
Epoch 810: Reached 5000 samples, ending early with 5038 samples.
Epoch 810, Mean Reward: 368.34
Epoch 811: Reached 5000 samples, ending early with 5015 samples.
Epoch 811, Mean Reward: 364.26
Epoch 812: Reached 5000 samples, ending early with 5023 samples.
Epoch 812, Mean Reward: 355.81
Epoch 813: Reached 5000 samples, ending early with 5017 samples.
Epoch 813, Mean Reward: 338.48
Epoch 814: Reached 5000 samples, ending early with 5040 samples.
Epoch 814, Mean Reward: 340.93
Epoch 815: Reached 5000 samples, ending early with 5059 samples.
Epoch 815, Mean Reward: 342.27
Epoch 816: Reached 5000 samples, ending early with 5032 samples.
Epoch 816, Mean Reward: 342.25
Epoch 817: Reached 5000 samples, ending early with 5069 samples.
Epoch 817, Mean Reward: 356.31
Epoch 818: Reached 5000 samples, ending early with 5043 samples.
Epoch 818, Mean Reward: 362.02
Epoch 819: Reached 5000 samples, ending early with 5053 samples.
Epoch 819, Mean Reward: 352.92
Epoch 820: Reached 5000 samples, ending early with 5016 samples.
Epoch 820, Mean Reward: 353.67
Epoch 821: Reached 5000 samples, ending early with 5039 samples.
Epoch 821, Mean Reward: 343.82
Epoch 822: Reached 5000 samples, ending early with 5001 samples.
Epoch 822, Mean Reward: 367.67
Epoch 823: Reached 5000 samples, ending early with 5060 samples.
Epoch 823, Mean Reward: 375.11
Epoch 824: Reached 5000 samples, ending early with 5053 samples.
Epoch 824, Mean Reward: 335.64
Epoch 825: Reached 5000 samples, ending early with 5014 samples.
Epoch 825, Mean Reward: 349.31
Epoch 826: Reached 5000 samples, ending early with 5027 samples.
Epoch 826, Mean Reward: 349.88
Epoch 827: Reached 5000 samples, ending early with 5079 samples.
Epoch 827, Mean Reward: 350.73
Epoch 828: Reached 5000 samples, ending early with 5028 samples.
Epoch 828, Mean Reward: 360.30
Epoch 829: Reached 5000 samples, ending early with 5049 samples.
Eval at 4104226 samples: 321.98
Epoch 829, Mean Reward: 349.56
Epoch 830: Reached 5000 samples, ending early with 5030 samples.
Epoch 830, Mean Reward: 352.11
Epoch 831: Reached 5000 samples, ending early with 5007 samples.
Epoch 831, Mean Reward: 349.41
Epoch 832: Reached 5000 samples, ending early with 5047 samples.
Epoch 832, Mean Reward: 363.20
Epoch 833: Reached 5000 samples, ending early with 5012 samples.
Epoch 833, Mean Reward: 335.61
Epoch 834: Reached 5000 samples, ending early with 5003 samples.
Epoch 834, Mean Reward: 354.21
Epoch 835: Reached 5000 samples, ending early with 5101 samples.
Epoch 835, Mean Reward: 360.67
Epoch 836: Reached 5000 samples, ending early with 5010 samples.
Epoch 836, Mean Reward: 340.90
Epoch 837: Reached 5000 samples, ending early with 5021 samples.
Epoch 837, Mean Reward: 360.44
Epoch 838: Reached 5000 samples, ending early with 5031 samples.
Epoch 838, Mean Reward: 357.36
Epoch 839: Reached 5000 samples, ending early with 5055 samples.
Epoch 839, Mean Reward: 337.49
Epoch 840: Reached 5000 samples, ending early with 5002 samples.
Epoch 840, Mean Reward: 339.92
Epoch 841: Reached 5000 samples, ending early with 5045 samples.
Epoch 841, Mean Reward: 343.17
Epoch 842: Reached 5000 samples, ending early with 5102 samples.
Epoch 842, Mean Reward: 342.11
Epoch 843: Reached 5000 samples, ending early with 5057 samples.
Epoch 843, Mean Reward: 368.01
Epoch 844: Reached 5000 samples, ending early with 5000 samples.
Epoch 844, Mean Reward: 334.70
Epoch 845: Reached 5000 samples, ending early with 5061 samples.
Epoch 845, Mean Reward: 356.44
Epoch 846: Reached 5000 samples, ending early with 5072 samples.
Epoch 846, Mean Reward: 357.14
Epoch 847: Reached 5000 samples, ending early with 5076 samples.
Epoch 847, Mean Reward: 334.76
Epoch 848: Reached 5000 samples, ending early with 5009 samples.
Epoch 848, Mean Reward: 358.33
Epoch 849: Reached 5000 samples, ending early with 5016 samples.
Eval at 4204983 samples: 356.09
Epoch 849, Mean Reward: 360.14
Epoch 850: Reached 5000 samples, ending early with 5005 samples.
Epoch 850, Mean Reward: 337.67
Epoch 851: Reached 5000 samples, ending early with 5032 samples.
Epoch 851, Mean Reward: 331.28
Epoch 852: Reached 5000 samples, ending early with 5070 samples.
Epoch 852, Mean Reward: 332.28
Epoch 853: Reached 5000 samples, ending early with 5010 samples.
Epoch 853, Mean Reward: 336.08
Epoch 854: Reached 5000 samples, ending early with 5140 samples.
Epoch 854, Mean Reward: 367.03
Epoch 855: Reached 5000 samples, ending early with 5019 samples.
Epoch 855, Mean Reward: 355.12
Epoch 856: Reached 5000 samples, ending early with 5050 samples.
Epoch 856, Mean Reward: 358.93
Epoch 857: Reached 5000 samples, ending early with 5007 samples.
Epoch 857, Mean Reward: 360.06
Epoch 858: Reached 5000 samples, ending early with 5023 samples.
Epoch 858, Mean Reward: 349.58
Epoch 859: Reached 5000 samples, ending early with 5015 samples.
Epoch 859, Mean Reward: 357.88
Epoch 860: Reached 5000 samples, ending early with 5089 samples.
Epoch 860, Mean Reward: 374.03
Epoch 861: Reached 5000 samples, ending early with 5017 samples.
Epoch 861, Mean Reward: 333.85
Epoch 862: Reached 5000 samples, ending early with 5020 samples.
Epoch 862, Mean Reward: 369.60
Epoch 863: Reached 5000 samples, ending early with 5059 samples.
Epoch 863, Mean Reward: 338.76
Epoch 864: Reached 5000 samples, ending early with 5066 samples.
Epoch 864, Mean Reward: 366.35
Epoch 865: Reached 5000 samples, ending early with 5006 samples.
Epoch 865, Mean Reward: 339.03
Epoch 866: Reached 5000 samples, ending early with 5070 samples.
Epoch 866, Mean Reward: 345.56
Epoch 867: Reached 5000 samples, ending early with 5066 samples.
Epoch 867, Mean Reward: 356.67
Epoch 868: Reached 5000 samples, ending early with 5036 samples.
Eval at 4300783 samples: 311.18
Epoch 868, Mean Reward: 334.96
Epoch 869: Reached 5000 samples, ending early with 5033 samples.
Epoch 869, Mean Reward: 346.35
Epoch 870: Reached 5000 samples, ending early with 5084 samples.
Epoch 870, Mean Reward: 358.63
Epoch 871: Reached 5000 samples, ending early with 5039 samples.
Epoch 871, Mean Reward: 332.30
Epoch 872: Reached 5000 samples, ending early with 5054 samples.
Epoch 872, Mean Reward: 332.38
Epoch 873: Reached 5000 samples, ending early with 5034 samples.
Epoch 873, Mean Reward: 351.88
Epoch 874: Reached 5000 samples, ending early with 5000 samples.
Epoch 874, Mean Reward: 352.05
Epoch 875: Reached 5000 samples, ending early with 5023 samples.
Epoch 875, Mean Reward: 373.48
Epoch 876: Reached 5000 samples, ending early with 5015 samples.
Epoch 876, Mean Reward: 343.97
Epoch 877: Reached 5000 samples, ending early with 5002 samples.
Epoch 877, Mean Reward: 346.20
Epoch 878: Reached 5000 samples, ending early with 5036 samples.
Epoch 878, Mean Reward: 359.65
Epoch 879: Reached 5000 samples, ending early with 5088 samples.
Epoch 879, Mean Reward: 330.93
Epoch 880: Reached 5000 samples, ending early with 5000 samples.
Epoch 880, Mean Reward: 344.96
Epoch 881: Reached 5000 samples, ending early with 5012 samples.
Epoch 881, Mean Reward: 389.77
Epoch 882: Reached 5000 samples, ending early with 5042 samples.
Epoch 882, Mean Reward: 365.16
Epoch 883: Reached 5000 samples, ending early with 5058 samples.
Epoch 883, Mean Reward: 367.20
Epoch 884: Reached 5000 samples, ending early with 5008 samples.
Epoch 884, Mean Reward: 340.19
Epoch 885: Reached 5000 samples, ending early with 5090 samples.
Epoch 885, Mean Reward: 348.61
Epoch 886: Reached 5000 samples, ending early with 5014 samples.
Epoch 886, Mean Reward: 366.47
Epoch 887: Reached 5000 samples, ending early with 5071 samples.
Epoch 887, Mean Reward: 347.31
Epoch 888: Reached 5000 samples, ending early with 5082 samples.
Eval at 4401568 samples: 367.76
Epoch 888, Mean Reward: 342.89
Epoch 889: Reached 5000 samples, ending early with 5006 samples.
Epoch 889, Mean Reward: 359.11
Epoch 890: Reached 5000 samples, ending early with 5032 samples.
